filename,Rim_incl_sin_mean,rim.out.prot.length,rim.inn.prot.length,trapez.perC,block.perC,form.factor,aspect.ratio,roundness,Rim_HorizCut.Out_WT,Rim_mean.WT,Rim_median.WT,Rim_sd.WT,Rim_min.WT,Rim_max.WT,RimWT_margin,Rim_Diam_extra_half,Rim_extent.1,Rim_curl,Rim_elongation.min,Rim_elongation.max,Rim_elongation.avg,Rim_radius.ratio,Rim_eccentricity,Rim_incl_sin_min,Rim_incl_sin_max,Rim_bottom_width_scaled,Rim_lip_width_scaled,Rim_HorizCut.Out_Width,Rim_HorizCut.Out_Cont,rim.out.diff.length,rim.inn.diff.length,sherd_height,sherd_rim.diameter,sherd_rim.diameter.check,is.full.profile,Rim_HorizCut.Inn_WT,Rim_HorizCut.Inn_Width,Rim_HorizCut.Inn_Cont,Rim_incl_min_sign,Rim_incl_max_sign,Rim_incl_mean_sign,sherd_listlines.inn.length,sherd_listlines.inn,sherd_listlines.out.length,sherd_listlines.out,Rim_mass.centre.x,Rim_mass.centre.y,Rim_majoraxis,Rim_WT.mean.norm,Rim_WT.med.norm,Rim_WT.var.norm,Rim_WT.skew.norm,Rim_WT.kurt.norm,Rim_WT.BotMed.norm,Below.Rim_incl_sin_min,Below.Rim_incl_sin_max,Below.Rim_incl_sin_mean,Below.Rim_incl_min_sign,Below.Rim_incl_max_sign,Below.Rim_incl_mean_sign,rim.out.prot.length.2,rim.inn.prot.length.2,rim.out.max.diff.length,rim.inn.max.diff.length,pixel_scale,pixel_scale_alt,pixel_scale_check,Rim_periph.O.length.exclB,Rim_periph.O.length.inclB,TV,Type,Rim_height_manual,filewd,set,Site,Year,ContextCompare,inERlist
SADR010324.jpg,0.971014493,1.135898537,6.58718503,146.71,89.07,0.811277882,3.001388432,0.374703751,4,25.57352941,28,5.241385759,5,29,4,8,0.885074627,2.149253731,13.4,2.310344828,2.619896492,5.8,0.910418445,0.917808219,0.985294118,36,8,1,no discontinuities,-27,-5,242,903,known,FALSE,17,1,no discontinuities,1,1,1,0,,1,242,22.31984261,32.46767847,32.46767847,0.856343284,0.958333333,0.048362983,-2.155758231,4.191075826,6.260869565,0.957142857,0.971014493,0.957142857,-1,-1,-1,7.572656914,7.795842834,27,11,179,179,0,144,171,1B150,1B15,67,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,Cumulus,PQ,2004,SA-2004-PQ-00071,FALSE
SADR010493.jpg,0.941176471,3.944467458,1.264911064,128.41,83.09,1.042888096,1.890854138,0.652774667,6,14.29411765,16,4.384129131,3,18,6,6,0.796052632,2.5,5.333333333,0.888888889,1.119341564,6,0.527445682,0.842105263,0.941176471,105,26,1,no discontinuities,-9,5,154,385,known,TRUE,5,1,no discontinuities,1,-1,1,0,,3,1;14;154,11.16528926,8.309917355,8.309917355,0.741666667,0.866666667,0.088814815,-1.122537666,0.092356981,4.615384615,0.941176471,0.941176471,0.941176471,-1,-1,-1,2.915475947,1.264911064,10,5,178,178,0,40,57,1B150,1B15,16,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,Cumulus,PQ,1997,SA-1997-PQ-00006,TRUE
SADR010555.jpg,0.956521739,4.110960958,2.779446328,118.18,91.92,1.029381336,1.476785186,0.731561779,14,16.82608696,19,3.406573511,7,19,39,10,0.886363636,2.545454545,3.142857143,1.157894737,1.30749354,2.714285714,0.444905738,0.916666667,0.956521739,80,35,1,no discontinuities,-7,5,222,715,known,TRUE,13,1,no discontinuities,1,-1,1,1,1,3,1;32;222,11.54615385,11.49230769,11.49230769,0.810606061,1,0.082792208,-1.396498884,0.863286583,8,1,0.956521739,0.956521739,0,1,1,3.794733192,2.779446328,7,5,179,179,0,56,75,1B150,1B15,22,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,Cumulus,PQ,1997,SA-1997-PQ-00007,TRUE
SADR010557.jpg,0.967741935,4.543193455,5.878779311,128.89,90.98,0.95313043,1.908250457,0.635686607,22,15.96774194,17,2.626580425,6,18,22,10,0.894736842,2.4,5,1.666666667,1.878787879,3,0.784928287,0.967741935,0.967741935,48,21,1,no discontinuities,-4,5,263,734,known,TRUE,7,1,no discontinuities,1,-1,-1,1,1,3,1;32;263,10.51176471,16.09411765,16.09411765,0.833333333,0.916666667,0.049329502,-2.313504118,5.340768844,7.636363636,0.967741935,0.967741935,0.967741935,-1,-1,-1,4.133281263,5.878779311,5,7,178,178,0,72,87,1B150,1B15,30,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,Cumulus,PQ,1997,SA-1997-PQ-00007,TRUE
SADR010560.jpg,0.976190476,12.41414443,0,138.62,92.41,0.943350461,2.024362332,0.623060568,7,25.35714286,26.5,3.760004077,9,28,7,12,0.909167368,2.341463415,4.555555556,1.464285714,1.616901408,3.111111111,0.70706959,0.953488372,0.976190476,54,22,1,no discontinuities,-11,5,293,1029,known,TRUE,1,1,no discontinuities,1,-1,1,2,1;15,4,1;44;51;293,17.60592044,21.25439408,21.25439408,0.861360719,0.947368421,0.040132423,-2.756851724,7.769118931,10.55555556,0.911111111,0.872340426,0.911111111,-1,-1,-1,12.41414443,0.124034735,17,5,178,178,0,96,121,1B150,1B15,41,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,Cumulus,PQ,1997,SA-1997-PQ-00007,TRUE
SADR010568.jpg,0.952380952,3.73795094,3.663967458,134.23,91.84,1.070276285,1.692434267,0.651391475,8,17.61904762,19,4.104585125,5,20,21,8,0.883333333,2.5,4,1,1.135135135,4,0.583750473,0.833333333,0.952380952,90,29,1,no discontinuities,-12,2,331,1139,known,TRUE,9,1,no discontinuities,1,-1,1,1,1,3,1;29;331,13.06738544,10.54177898,10.54177898,0.836666667,0.966666667,0.078350877,-1.778608924,2.070443142,6.206896552,0.952380952,0.952380952,0.952380952,-1,-1,-1,5.028434002,3.140543536,12,4,179,179,0,50,69,1B150,1B15,20,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,Cumulus,PQ,1997,SA-1997-PQ-00007,TRUE
SADR010571.jpg,0.944444444,3.880570001,0,110.12,91.76,0.904027881,2.677274597,0.469861573,12,27,28.5,4.48527001,16,31,12,20,0.867647059,3.294117647,1.0625,0.548387097,0.62962963,1.9375,0.82890863,0.944444444,0.80952381,167,93,1,no discontinuities,-4,11,169,402,known,FALSE,1,1,no discontinuities,1,-1,-1,0,,1,169,16.27330508,9.296610169,9.296610169,0.717647059,0.8,0.090294118,-1.092245139,0.030151698,21.25,0.894736842,0.944444444,0.944444444,-1,-1,-1,1.697749375,0.875544544,5,11,179,179,0,56,87,1B150,1B15,17,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,Cumulus,PQ,1997,SA-1997-PQ-00006,TRUE
SADR010595.jpg,0.979591837,1.664861156,2.713594573,117.23,80.6,0.675892048,3.572358345,0.314244449,9,13.63265306,15,3.345979413,3,17,26,6,0.809027778,2.166666667,16,2.823529412,3.520958084,5.666666667,0.93975901,0.96,0.979591837,32,7,1,no discontinuities,-10,4,269,828,known,FALSE,33,1,no discontinuities,1,-1,1,0,,1,269,11.51216023,22.60515021,22.60515021,0.754464286,0.857142857,0.057079082,-1.171873313,0.895323854,4.666666667,0.979591837,0.979591837,0.979591837,-1,-1,-1,1.664861156,0.678398643,10,4,178,178,0,104,121,1B150,1B15,48,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,EarlyRoman,PQ,1997,SA-1997-PQ-00016,TRUE
SADR010597.jpg,0.928571429,3.461538462,0.316227766,111.36,89.94,1.070997496,1.77998829,0.693055264,10,11.85714286,13,2.567762955,5,14,27,8,0.846153846,2.769230769,2.6,0.928571429,1.096385542,2.8,0.407291496,0.928571429,0.928571429,102,47,1,no discontinuities,-5,4,209,636,known,FALSE,2,1,no discontinuities,1,-1,1,0,,1,209,8.642424242,7.412121212,7.412121212,0.743589744,0.888888889,0.083095916,-1.431956834,0.823672697,6.75,1,0.928571429,0.928571429,0,-1,-1,0.384615385,0.316227766,5,4,178,178,0,36,50,1B150,1B15,13,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,EarlyRoman,PQ,1997,SA-1997-PQ-00016,TRUE
SADR010600.jpg,0.941176471,0.554700196,2.537312792,116.67,83.7,1.003663261,2.393214269,0.546568674,2,19.11764706,21,5.134227704,7,24,9,10,0.7925,2.75,2.285714286,0.666666667,0.836923077,3.428571429,0.722913695,0.842105263,0.888888889,141,48,1,no discontinuities,-10,7,259,1033,known,FALSE,7,1,no discontinuities,1,-1,1,0,,1,259,14.59936909,8.432176656,8.432176656,0.694852941,0.794117647,0.091450404,-0.947546695,-0.389370318,10.07407407,0.941176471,0.941176471,0.941176471,1,-1,1,0.554700196,0.422885465,10,7,178,178,0,44,68,1B150,1B15,16,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,EarlyRoman,PQ,1997,SA-1997-PQ-00016,TRUE
SADR010606.jpg,0.952380952,4.275487428,0.501036271,115.36,76.9,0.989500716,1.996281746,0.529186994,13,16.38095238,18,4.598654047,5,22,13,8,0.745652174,2.5,4,0.909090909,1.220930233,4.4,0.531583772,0.952380952,0.869565217,102,29,1,no discontinuities,-5,11,173,418,known,TRUE,2,1,no discontinuities,1,-1,-1,1,1,3,1;19;173,11.21282799,10.07580175,10.07580175,0.655882353,0.735294118,0.07294664,-0.860224278,-0.232191777,8.16,0.952380952,0.909090909,0.909090909,-1,-1,-1,1.221567837,0.501036271,6,11,178,178,0,50,71,1B150,1B15,20,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,Cumulus,PQ,1997,SA-1997-PQ-00006,TRUE
SADR010608.jpg,0.923076923,2.979381199,0,111.49,80.83,0.995256553,3.039081381,0.435940807,5,15.92307692,17,4.906824133,6,21,5,9,0.75,2.916666667,2,0.571428571,0.753623188,3.5,0.803834338,0.923076923,0.75,163,58,1,no discontinuities,-5,10,155,416,known,TRUE,1,1,no discontinuities,1,-1,-1,2,1;33,4,1;4;8;155,11.4040404,6.550505051,6.550505051,0.633333333,0.7,0.105454545,-0.542927696,-1.103296891,10,0.923076923,0.923076923,0.923076923,-1,-1,-1,1.737972366,0.605405515,6,10,178,178,0,35,56,1B150,1B15,12,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,Cumulus,PQ,1997,SA-1997-PQ-00006,TRUE
SADR010688.jpg,0.923076923,1.629643429,0.536875492,105.3,82.74,1.019445967,2.172428418,0.529472867,7,11.69230769,13,2.897832966,6,15,7,9,0.78125,2.916666667,2,0.8,1.026315789,2.5,0.618812771,0.923076923,0.857142857,118,58,1,no discontinuities,-1,7,152,409,known,TRUE,2,1,no discontinuities,1,-1,-1,1,1,4,1;21;23;152,8.486666667,6.753333333,6.753333333,0.611111111,0.722222222,0.106621773,-0.591010067,-1.160140813,9.692307692,0.923076923,0.923076923,0.923076923,-1,-1,-1,1.086428953,0.536875492,2,7,178,178,0,35,49,1B150,1B15,12,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,Cumulus,PQ,1997,SA-1997-PQ-00007,TRUE
SADR010771.jpg,0.944444444,4.123105626,0,115.81,88.24,1.038490693,2.140212088,0.568254554,13,18.5,20,4.176263458,8,22,13,11,0.83887468,2.764705882,2.125,0.772727273,0.918918919,2.75,0.669844504,0.944444444,0.85,120,51,1,no discontinuities,-4,10,193,520,known,FALSE,1,1,no discontinuities,1,-1,-1,0,,1,193,11.96036585,9.06097561,9.06097561,0.735294118,0.857142857,0.090411164,-1.097362273,-0.021745846,10.5,0.944444444,0.944444444,0.944444444,-1,-1,-1,1.940285,1.271997456,5,10,178,178,0,47,69,1B150,1B15,17,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,EarlyRoman,PQ,1998,SA-1998-PQ-00020,TRUE
SADR010891.jpg,0.941176471,1.182727327,0.422885465,112.05,74.7,1.013354602,2.408130833,0.518712913,3,15.76470588,17,5.379700407,4,22,15,7,0.711956522,2.5625,4,0.727272727,1.014925373,5.5,0.641179935,0.8,0.888888889,131,31,1,no discontinuities,-11,7,113,654,known,FALSE,2,1,no discontinuities,1,-1,1,0,,1,113,13.61832061,8.110687023,8.110687023,0.631944444,0.694444444,0.086779835,-0.684705088,-0.789678954,7.2,0.941176471,0.941176471,0.941176471,1,1,1,0.591363664,0.422885465,11,7,178,178,0,41,63,1B150,1B15,16,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,EarlyRoman,PQ,2002,SA-2002-PQ-00030,TRUE
SADR010901.jpg,0.96969697,1.234760167,3.159646813,128.65,90.81,0.898190845,2.337935238,0.483697703,4,15.96969697,17,3.206291164,5,18,5,7,0.889802632,2.28125,6.4,1.777777778,2.003795066,3.6,0.838255062,0.914285714,0.96969697,54,18,1,no discontinuities,-14,-1,273,646,known,TRUE,8,1,no discontinuities,1,1,1,2,1;45,4,1;37;42;273,14.11275416,16.16451017,16.16451017,0.838942308,0.923076923,0.061981056,-1.854313565,2.717180635,6.5,1,0.96969697,0.96969697,0,1,1,4.174665327,3.385335871,14,4,178,178,0,73,91,1B150,1B15,32,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,EarlyRoman,PQ,2002,SA-2002-PQ-00030,TRUE
SADR010903.jpg,0.981132075,3.893668673,6.157952367,142.62,89.13,0.787686818,2.974812645,0.380827127,18,18.49056604,20,4.374852268,2,21,18,5,0.883741259,2.134615385,26,2.476190476,2.812244898,10.5,0.904511397,0.962962963,0.981132075,37,5,1,no discontinuities,-12,7,390,1054,known,TRUE,14,1,no discontinuities,1,-1,1,4,1;47;47;64,4,1;20;53;390,13.2611276,25.00395648,25.00395648,0.865384615,0.947368421,0.053708485,-2.098370558,3.769049284,3.166666667,0.981132075,0.981132075,0.981132075,-1,-1,-1,5.897762843,5.070112202,12,8,179,179,0,111,132,1B150,1B15,52,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,EarlyRoman,PQ,2002,SA-2002-PQ-00030,TRUE
SADR010907.jpg,0.947368421,5.109564436,1.41083162,117.04,92.4,0.990438205,1.710077582,0.693243597,13,17.63157895,19,3.435283044,7,20,23,11,0.880952381,2.722222222,2.571428571,0.9,1.020895522,2.857142857,0.472584179,0.9,0.947368421,103,42,1,no discontinuities,-8,5,168,939,known,FALSE,6,1,no discontinuities,1,-1,1,0,,1,168,11.78678679,9.732732733,9.732732733,0.807692308,0.923076923,0.071876088,-1.775491468,2.35036147,8.666666667,0.947368421,0.947368421,0.947368421,-1,-1,-1,2.128985182,1.41083162,8,5,179,179,0,49,69,1B150,1B15,18,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,EarlyRoman,PQ,2001,SA-2001-PQ-00080,TRUE
SADR010911.jpg,1,1.856953382,0,104.04,85.12,1.169441837,1.739362156,0.745838517,6,9.583333333,10.5,2.391588796,4,12,5,7,0.863636364,2.818181818,2.75,0.916666667,1.147826087,3,0.425299369,0.916666667,0.916666667,100,47,1,no discontinuities,-4,4,134,401,known,FALSE,1,1,no discontinuities,1,-1,0,0,,1,134,7.736842105,6.412280702,6.412280702,0.766233766,0.857142857,0.115398887,-1.16434432,-0.169736998,5.833333333,1,0.916666667,0.916666667,0,-1,-1,0,0,4,4,178,178,0,31,43,1B150,1B15,11,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,EarlyRoman,PQ,2001,SA-2001-PQ-00065,TRUE
SADR010985.jpg,0.961538462,1.109400392,3.452378733,120.52,81.22,0.969966732,1.762726195,0.559048286,3,18.96153846,20.5,5.17285816,4,24,2,8,0.7904,2.4,6.25,1.041666667,1.318458418,6,0.622982469,0.833333333,0.961538462,90,19,1,no discontinuities,-16,4,182,1502,known,FALSE,22,1,no discontinuities,1,-1,1,0,,1,182,15.82186235,12.32995951,12.32995951,0.738,0.8,0.066933333,-1.271323614,0.87108574,6.25,1,0.961538462,0.961538462,0,-1,-1,1.109400392,0.328797975,16,4,178,178,0,60,84,1B150,1B15,25,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/PQ_NewDownloads,EarlyRoman,PQ,2000,SA-2000-PQ-00086,TRUE
SADR010987.jpg,0.945945946,0.46788772,2.11399279,124.34,81.8,0.864491908,2.571498608,0.412073477,2,16.11111111,18,4.05517502,4,20,6,6,0.80952381,2.228571429,8.75,1.75,2.172413793,5,0.866657174,0.875,0.972222222,53,13,1,no discontinuities,-18,-2,153,948,known,FALSE,11,1,no discontinuities,1,1,1,0,,1,153,15.67394958,16.88403361,16.88403361,0.75,0.875,0.064338235,-1.248959921,0.738042274,5.714285714,0.972222222,0.972222222,0.972222222,-1,-1,-1,2.859313847,0.528498198,18,4,178,178,0,78,98,1B150,1B15,35,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,EarlyRoman,PQ,2000,SA-2000-PQ-00086,TRUE
SADR010988.jpg,0.965517241,0.694628712,0.568176659,114.29,72.18,0.892299212,2.232392229,0.485383369,3,14.24137931,15,4.556433226,2,20,5,5,0.715986395,2.25,14,1.4,1.966101695,10,0.763221244,0.933333333,0.933333333,66,11,1,no discontinuities,-10,8,89,886,known,FALSE,3,1,no discontinuities,1,-1,1,0,,1,89,11.9216152,13.26840855,13.26840855,0.668650794,0.722222222,0.062524495,-0.927381299,0.137570454,4.153846154,0.965517241,0.933333333,0.933333333,-1,-1,-1,0.694628712,0.568176659,10,8,178,178,0,63,83,1B150,1B15,28,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/PQ_NewDownloads,EarlyRoman,PQ,2000,SA-2000-PQ-00086,TRUE
SADR010990.jpg,0.944444444,0,1.603275336,109.66,73.11,1.023539105,2.118046651,0.582021621,1,15.5,16.5,5.316456139,4,22,26,7,0.732620321,2.529411765,4.25,0.772727273,1.096774194,5.5,0.527548026,0.80952381,0.894736842,117,30,1,no discontinuities,-11,7,128,771,known,FALSE,5,1,no discontinuities,1,-1,1,0,,1,128,12.79562044,8.50729927,8.50729927,0.653979239,0.705882353,0.094239772,-0.591747545,-0.898430448,7.083333333,0.944444444,0.944444444,0.944444444,1,1,1,0,0,11,7,179,179,0,43,65,1B150,1B15,17,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,EarlyRoman,PQ,2000,SA-2000-PQ-00086,TRUE
SADR010991.jpg,0.909090909,0.644135746,3.784235985,114.83,79.29,1.015464292,2.212449918,0.452563831,2,16.85714286,18,4.85062588,5,22,27,8,0.765217391,2.5,4,0.909090909,1.186440678,4.4,0.753439067,0.769230769,0.952380952,106,29,1,no discontinuities,-16,1,136,888,known,FALSE,3,1,no discontinuities,1,-1,1,0,,1,136,16.51988636,10.05113636,10.05113636,0.682352941,0.735294118,0.080641049,-0.868103041,-0.30647,8.16,0.952380952,0.952380952,0.952380952,1,1,1,1.167496039,1.156294329,16,4,178,178,0,50,72,1B150,1B15,20,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,EarlyRoman,PQ,2000,SA-2000-PQ-00086,TRUE
SADR010993.jpg,0.98,2.692307692,4.318364952,124.17,81.35,0.870247272,2.369748406,0.451620117,8,24.12,26,5.968078349,6,30,9,9,0.806451613,2.224489796,8.166666667,1.633333333,2.031509121,5,0.827862205,0.924528302,0.98,57,13,1,no discontinuities,-20,4,230,1009,known,FALSE,16,1,no discontinuities,1,-1,1,0,,1,230,19.52081633,22.95673469,22.95673469,0.75,0.833333333,0.061848958,-1.244450503,0.831774926,8.4,0.98,0.960784314,0.960784314,-1,-1,-1,2.692307692,0.581318359,20,5,179,179,0,109,139,1B150,1B15,49,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/measurements/scripts/Type_Labeling/SRSW_labeling/app_input,EarlyRoman,PQ,2000,SA-2000-PQ-00086,TRUE
SADR011004.jpg,0.976190476,2.163602506,5.293387396,123.37,91.06,0.863867861,2.387999567,0.494878692,8,19.66666667,20,2.333913981,9,22,14,12,0.898197243,2.341463415,4.555555556,1.863636364,2.084745763,2.444444444,0.86622728,0.931818182,0.976190476,45,22,1,no discontinuities,-13,-2,254,1050,known,FALSE,5,1,no discontinuities,1,1,1,1,244,5,4;23;148;239;254,15.51711924,21.3459268,21.3459268,0.81988743,0.846153846,0.033020638,-2.930095953,9.12091568,11.81818182,0.976190476,0.931818182,0.953488372,-1,-1,-1,3.970567237,3.046194634,13,7,178,178,0,96,116,1B150,1B15,41,C:/Users/u0112360/Documents/____/Sagalassos/__PhD/Drawings/PQ_NewDownloads,EarlyRoman,PQ,2000,SA-2000-PQ-00086,TRUE
